7.592645883560180664e-01,4.751849174499511719e-01
7.121371626853942871e-01,6.036936640739440918e-01
7.231059074401855469e-01,8.218066096305847168e-01
7.233253121376037598e-01,9.645695090293884277e-01
7.701184153556823730e-01,1.299611330032348633e+00
7.960506081581115723e-01,1.358920574188232422e+00
8.022025823593139648e-01,1.380438089370727539e+00
8.554239273071289062e-01,1.834110856056213379e+00
7.898359298706054688e-01,1.903436303138732910e+00
7.944056987762451172e-01,2.603760004043579102e+00
8.098628520965576172e-01,2.928594589233398438e+00
8.102121949195861816e-01,2.926823377609252930e+00
8.252806663513183594e-01,2.842434406280517578e+00
8.105253577232360840e-01,2.897642135620117188e+00
8.026390671730041504e-01,2.744315624237060547e+00
7.714999318122863770e-01,2.419484376907348633e+00
7.098200321197509766e-01,2.446372509002685547e+00
7.657662034034729004e-01,1.810101747512817383e+00
7.642956376075744629e-01,1.621205568313598633e+00
7.782718539237976074e-01,1.169932126998901367e+00
7.324448227882385254e-01,1.113643527030944824e+00
7.287158966064453125e-01,9.443286061286926270e-01
8.363980054855346680e-01,5.956630706787109375e-01
8.310062289237976074e-01,2.648260593414306641e-01
8.751309514045715332e-01,8.103924989700317383e-02
8.965209722518920898e-01,-7.339742779731750488e-02
8.686754107475280762e-01,-1.703754812479019165e-01
8.369688391685485840e-01,-2.009991705417633057e-01
8.343612551689147949e-01,-1.680648028850555420e-01
8.221113085746765137e-01,-1.963356882333755493e-01
7.784481644630432129e-01,-5.175442993640899658e-02
