2.000000000000000111e-01,8.406657803472048496e-01
2.000000000000000111e-01,8.435844751956632637e-01
2.000000000000000111e-01,8.619019382848575050e-01
2.000000000000000111e-01,8.632098426827803372e-01
2.000000000000000111e-01,8.657883771292785857e-01
2.000000000000000111e-01,8.652221738499181747e-01
2.000000000000000111e-01,8.578350090218864743e-01
2.000000000000000111e-01,8.516324846487882683e-01
2.000000000000000111e-01,8.426019289126678302e-01
2.000000000000000111e-01,8.274306921336491705e-01
2.000000000000000111e-01,8.134596363547490494e-01
2.000000000000000111e-01,7.937865795037664096e-01
2.000000000000000111e-01,7.754242273296559906e-01
2.000000000000000111e-01,7.502163314700815988e-01
2.000000000000000111e-01,7.182601561685321157e-01
2.000000000000000111e-01,6.846062456139783148e-01
2.000000000000000111e-01,6.494761943165401341e-01
2.000000000000000111e-01,6.130911527461718746e-01
2.000000000000000111e-01,5.756699759394359184e-01
2.000000000000000111e-01,5.374275336532119418e-01
2.000000000000000111e-01,4.985732052366061984e-01
2.000000000000000111e-01,4.593095736334984469e-01
2.000000000000000111e-01,4.198313247469308562e-01
2.000000000000000111e-01,3.803243510953112638e-01
2.000000000000000111e-01,3.409650524760799994e-01
2.000000000000000111e-01,3.019198213390342778e-01
2.000000000000000111e-01,2.633446967915300529e-01
2.000000000000000111e-01,2.253851685751893652e-01
2.000000000000000111e-01,1.881761108796923265e-01
2.000000000000000111e-01,1.518418253686355524e-01
2.000000000000000111e-01,1.164961731369673070e-01
2.000000000000000111e-01,8.224277634210719334e-02
2.000000000000000111e-01,4.917527179431419038e-02
2.000000000000000111e-01,1.737760070699062576e-02
2.000000000000000111e-01,-1.307567904094059097e-02
2.000000000000000111e-01,-4.211906951058769222e-02
2.000000000000000111e-01,-6.969580727378038576e-02
2.000000000000000111e-01,-9.575754283129955802e-02
2.000000000000000111e-01,-1.202640296828775268e-01
2.000000000000000111e-01,-1.431828259595692154e-01
2.000000000000000111e-01,-1.644890098586937466e-01
2.000000000000000111e-01,-1.841649086970876259e-01
2.000000000000000111e-01,-2.021998402329231448e-01
2.000000000000000111e-01,-2.185898640033029916e-01
2.000000000000000111e-01,-2.333375397793893136e-01
2.000000000000000111e-01,-2.464516898414218504e-01
2.000000000000000111e-01,-2.579471616051576266e-01
2.000000000000000111e-01,-2.678445871668874712e-01
2.000000000000000111e-01,-2.761701365502318706e-01
2.000000000000000111e-01,-2.829552618056363489e-01
2.000000000000000111e-01,-2.882364296021029393e-01
2.000000000000000111e-01,-2.920548405286397253e-01
2.000000000000000111e-01,-2.944561339586123649e-01
2.000000000000000111e-01,-2.954900779928769650e-01
2.000000000000000111e-01,-2.952102446588279472e-01
2.000000000000000111e-01,-2.936736711759005969e-01
2.000000000000000111e-01,-2.909405086812517083e-01
2.000000000000000111e-01,-2.870736603234452233e-01
2.000000000000000111e-01,-2.821384110624607922e-01
2.000000000000000111e-01,-2.762020518516188905e-01
2.000000000000000111e-01,-2.693335011152312441e-01
2.000000000000000111e-01,-2.616029265741355858e-01
2.000000000000000111e-01,-2.530813705124926871e-01
2.000000000000000111e-01,-2.438403815295470123e-01
2.000000000000000111e-01,-2.339516556887180354e-01
2.000000000000000111e-01,-2.234866897748602199e-01
2.000000000000000111e-01,-2.125164491112213616e-01
2.000000000000000111e-01,-2.011110520850880046e-01
2.000000000000000111e-01,-1.893394731978114975e-01
2.000000000000000111e-01,-1.772692661059142583e-01
2.000000000000000111e-01,-1.649663077660799559e-01
2.000000000000000111e-01,-1.524945644505489861e-01
2.000000000000000111e-01,-1.399158800695226024e-01
2.000000000000000111e-01,-1.272897869317486941e-01
2.000000000000000111e-01,-1.146733387994180453e-01
2.000000000000000111e-01,-1.021209658529612790e-01
2.000000000000000111e-01,-8.968435097758076235e-02
2.000000000000000111e-01,-7.741232661729843811e-02
2.000000000000000111e-01,-6.535079131310966849e-02
2.000000000000000111e-01,-5.354264494788997519e-02
2.000000000000000111e-01,-4.202774165903715164e-02
2.000000000000000111e-01,-3.084285934710762067e-02
2.000000000000000111e-01,-2.002168470089149555e-02
2.000000000000000111e-01,-9.594812672314725899e-03
2.000000000000000111e-01,4.102406360947802311e-04
2.000000000000000111e-01,9.969012666317375593e-03
2.000000000000000111e-01,1.906005763030005351e-02
2.000000000000000111e-01,2.766489915135512956e-02
2.000000000000000111e-01,3.576797316262828041e-02
2.000000000000000111e-01,4.335656183664225727e-02
2.000000000000000111e-01,5.042071927478233850e-02
2.000000000000000111e-01,5.695318963588266725e-02
2.000000000000000111e-01,6.294931834234264445e-02
2.000000000000000111e-01,6.840695696708572193e-02
2.000000000000000111e-01,7.332636237729775464e-02
2.000000000000000111e-01,7.771009068955495036e-02
2.000000000000000111e-01,8.156288657623941840e-02
2.000000000000000111e-01,8.489156845392514805e-02
2.000000000000000111e-01,8.770491007971770170e-02
2.000000000000000111e-01,9.001351908064314511e-02
2.000000000000000111e-01,9.182971294246017324e-02
2.000000000000000111e-01,9.316739298724327489e-02
2.000000000000000111e-01,9.404191687208199313e-02
2.000000000000000111e-01,9.446997014347026378e-02
2.000000000000000111e-01,9.446943738269730773e-02
2.000000000000000111e-01,9.405927347564839447e-02
2.000000000000000111e-01,9.325937553551978676e-02
2.000000000000000111e-01,9.209045599859350117e-02
2.000000000000000111e-01,9.057391740087018805e-02
2.000000000000000111e-01,8.873172932731704377e-02
2.000000000000000111e-01,8.658630800514077741e-02
